"Taxa (Genus)","Epoch","Log_CBL","Log_CBW","Log_CH","Log_CBR","Log_CHR","Log_DC"
"Carcharodontosaurus","Middle Cretaceous",1.63668844795328,1.37125262912494,1.99673051543515,-0.265435818828343,0.36004206748187,0.903089986991944
"Carcharodontosaurus","Middle Cretaceous",1.4945719842302,1.15896526038341,1.75754785346924,-0.335606723846788,0.262975869239045,1.02118929906994
"Carcharodontosaurus","Middle Cretaceous",1.42634857378751,1.13449585583467,1.62335268153799,-0.291852717952834,0.197004107750484,1.04139268515823
"Giganotosaurus","Middle Cretaceous",1.52917360326172,1.35850591149024,1.91179659043725,-0.170667691771488,0.382622987175529,0.977723605288848
"Giganotosaurus","Middle Cretaceous",1.57170883180869,1.30792370361188,1.89905406799817,-0.263785128196806,0.327345236189483,0.977723605288848
"Giganotosaurus","Middle Cretaceous",1.57783634129274,1.3236645356081,1.98236170163315,-0.254171805684644,0.404525360340403,0.929418925714293
"Giganotosaurus","Middle Cretaceous",1.48939592172713,1.28712962071911,1.84732583078542,-0.202266301008019,0.357929909058294,1
"Giganotosaurus","Middle Cretaceous",1.54307423503353,1.16435285578444,1.86093662070009,-0.378721379249095,0.317862385666562,1
"Giganotosaurus","Middle Cretaceous",1.52166101511207,1.3336487565147,1.84608958035798,-0.188012258597372,0.324428565245911,0.954242509439325
"Giganotosaurus","Middle Cretaceous",1.4432629874587,1.07077646284343,1.65801139665711,-0.37253172754029,0.214748409198417,1
"Ornitholestes","Late Jurassic",0.471291711058939,0.382017042574868,0.832508912706236,-0.0892746684840702,0.361217201647298,2
"Ornitholestes","Late Jurassic",0.416640507338281,0.217483944213906,0.684845361644412,-0.199156563124375,0.268204854306132,2
"Ornitholestes","Late Jurassic",0.547774705387823,0.267171728403014,0.814913181275074,-0.280602976984809,0.267138475887251,1.69897000433602
"Ornitholestes","Late Jurassic",0.401400540781544,0.15836249209525,0.586587304671755,-0.243038048686294,0.185186763890211,2
"Ornitholestes","Late Jurassic",0.330413773349191,0.0899051114393979,0.494154594018443,-0.240508661909793,0.163740820669252,2
"Ornitholestes","Late Jurassic",0.394451680826216,0.298853076409707,0.698970004336019,-0.0955986044165096,0.304518323509803,2
"Ornitholestes","Late Jurassic",0.46686762035411,0.313867220369153,0.750508394851346,-0.153000399984956,0.283640774497237,2
"Ornitholestes","Late Jurassic",0.401400540781544,0.187520720836463,0.652246341003323,-0.213879819945081,0.250845800221779,1.77815125038364
"Proceratosaurus","Middle Jurassic",0.838849090737255,0.544068044350276,1.10720996964787,-0.29478104638698,0.268360878910613,1.35218251811136
"Proceratosaurus","Middle Jurassic",0.826074802700826,0.518513939877887,1.10037054511756,-0.307560862822939,0.274295742416736,1.41912930774198
"Proceratosaurus","Middle Jurassic",0.826074802700826,0.531478917042255,1.08635983067475,-0.294595885658571,0.260285027973922,1.39794000867204
"Proceratosaurus","Middle Jurassic",0.806179973983887,0.518513939877887,1.04921802267018,-0.287666034106,0.243038048686294,1.39794000867204
"Proceratosaurus","Middle Jurassic",0.544068044350276,0.462397997898956,0.812913356642856,-0.0816700464513196,0.26884531229258,1.41912930774198
"Proceratosaurus","Middle Jurassic",0.643452676486187,0.491361693834273,0.954242509439325,-0.152090982651915,0.310789832953137,1.41912930774198
"Proceratosaurus","Middle Jurassic",0.732393759822969,0.531478917042255,0.968482948553935,-0.200914842780713,0.236089188730967,1.41912930774198
"Proceratosaurus","Middle Jurassic",0.732393759822969,0.544068044350276,1.04139268515823,-0.188325715472693,0.308998925335256,1.41912930774198
"Proceratosaurus","Middle Jurassic",0.7481880270062,0.531478917042255,1.00860017176192,-0.216709109963945,0.260412144755717,1.41912930774198
"Dilong","Late Jurassic",0.139879086401236,0.243038048686294,0.678518379040114,0.103158962285058,0.538639292638877,1.51851393987789
"Dilong","Late Jurassic",0.577491799837225,0.252853030979893,0.845098040014257,-0.324638768857332,0.267606240177031,1.43933269383026
"Dilong","Late Jurassic",0.459392487759231,0.123851640967086,0.68304703823885,-0.335540846792145,0.223654550479619,1.43933269383026
"Dilong","Late Jurassic",0.421603926869831,0.27415784926368,0.715167357848458,-0.147446077606151,0.293563430978627,1.45863784902565
"Dilong","Late Jurassic",0.428134794028789,0.334453751150931,0.863322860120456,-0.0936810428778579,0.435188066091667,1.43933269383026
"Dilong","Late Jurassic",0.547774705387823,0.372912002970107,0.860936620700094,-0.174862702417716,0.313161915312271,1.43933269383026
"Dilong","Late Jurassic",0.518513939877887,0.2405492482826,0.781755374652469,-0.277964691595288,0.263241434774581,1.41497334797082
"Dilong","Late Jurassic",0.447158031342219,0.143014800254095,0.763427993562937,-0.304143231088124,0.316269962220718,1.39794000867204
"Dilong","Late Jurassic",0.409933123331295,0.296665190261531,0.667452952889954,-0.113267933069763,0.257519829558659,1.43933269383026
"Dilong","Late Jurassic",0.465382851448418,0.212187604403958,0.766412847112399,-0.253195247044461,0.301029995663981,1.39794000867204
"Dilong","Late Jurassic",0.459392487759231,0.127104798364808,0.619093330626743,-0.332287689394423,0.159700842867512,1.38021124171161
"Dilong","Late Jurassic",0.230448921378274,0.342422680822206,0.681241237375587,0.111973759443932,0.450792315997313,1.35218251811136
"Raptorex","Early Cretaceous",0.397940008672038,0.6232492903979,0.832508912706236,0.225309281725863,0.434568904034199,1.25527250510331
"Raptorex","Early Cretaceous",0.544068044350276,0.698970004336019,0.954242509439325,0.154901959985743,0.410174465089049,1.23044892137827
"Raptorex","Early Cretaceous",0.544068044350276,0.662757831681574,0.944482672150169,0.118689787331298,0.400414627799893,1.24303804868629
"Raptorex","Early Cretaceous",0.431363764158987,0.662757831681574,0.973127853599699,0.231394067522587,0.541764089440711,1.24303804868629
"Raptorex","Early Cretaceous",0.977723605288848,0.681241237375587,1.22530928172586,-0.296482367913261,0.247585676437015,1.14612803567824
"Raptorex","Early Cretaceous",0.991226075692495,0.6232492903979,1.28780172993023,-0.367976785294594,0.296575654237731,1.20411998265592
"Raptorex","Early Cretaceous",0.90848501887865,0.518513939877887,1,-0.389971079000762,0.0915149811213503,1.26717172840301
"Raptorex","Early Cretaceous",0.869231719730976,0.531478917042255,1.04139268515823,-0.337752802688721,0.172160965427249,1.30102999566398
"Raptorex","Early Cretaceous",0.982271233039568,0.57978359661681,1.15533603746506,-0.402487636422758,0.173064804425493,1.26316246496222
"Raptorex","Early Cretaceous",0.949390006644913,0.491361693834273,1.14612803567824,-0.45802831281064,0.196738029033325,1.25527250510331
"Raptorex","Early Cretaceous",1.02938377768521,0.602059991327962,1.28103336724773,-0.427323786357247,0.251649589562518,1.17609125905568
"Raptorex","Early Cretaceous",1.01283722470517,0.672097857935718,1.32633586092875,-0.340739366769455,0.313498636223579,1.23044892137827
"Raptorex","Early Cretaceous",0.903089986991944,0.690196080028514,1.27415784926368,-0.21289390696343,0.371067862271736,1.19033169817029
"Raptorex","Early Cretaceous",0.954242509439325,0.556302500767287,1.12710479836481,-0.397940008672038,0.172862288925483,1.22167499707077
"Raptorex","Early Cretaceous",0.845098040014257,0.6232492903979,1.15228834438306,-0.221848749616356,0.3071903043688,1.17609125905568
"Raptorex","Early Cretaceous",0.939519252618618,0.477121254719662,1.07918124604762,-0.462397997898956,0.139661993429006,1.26717172840301
"Alioramus","Late Cretaceous",1.0948203803548,0.826074802700826,1.35888620440587,-0.268745577653973,0.264065824051069,1.13033376849501
"Alioramus","Late Cretaceous",1.07845681805329,0.778151250383644,1.27091163941048,-0.300305567669649,0.192454821357189,1.17609125905568
"Alioramus","Late Cretaceous",1.07881918309885,0.747411807886423,1.26007138798507,-0.331407375212425,0.181252204886226,1.17609125905568
"Alioramus","Late Cretaceous",1.1360860973841,0.895422546039408,1.53249958609466,-0.24066355134469,0.396413488710565,1.13033376849501
"Alioramus","Late Cretaceous",1.2559957267224,0.923244018630276,1.60031932975166,-0.332751708092125,0.344323603029259,1.11394335230684
"Alioramus","Late Cretaceous",1.22089224921952,0.795880017344075,1.50119624202709,-0.425012231875444,0.28030399280757,1.14612803567824
"Alioramus","Late Cretaceous",1.19893186993221,0.777426822389311,1.42308195829723,-0.421505047542898,0.224150088365022,1.14612803567824
"Alioramus","Late Cretaceous",1.18977095634687,0.764176132390331,1.38399478944173,-0.425594823956543,0.194223833094859,1.20411998265592
"Alioramus","Late Cretaceous",1.10243370568134,0.69196510276736,1.29776051109913,-0.410468602913976,0.195326805417798,1.20411998265592
"Alioramus","Late Cretaceous",1.03822263836872,0.662757831681574,1.20655604409903,-0.375464806687144,0.168333405730311,1.17609125905568
"Alioramus","Late Cretaceous",1.12872228433843,0.82865989653532,1.36995760734605,-0.300062387803107,0.241235323007626,1.14612803567824
"Alioramus","Late Cretaceous",1.08278537031645,0.856728890382883,1.41229250932305,-0.226056479933567,0.329507139006596,1.13033376849501
"Alioramus","Late Cretaceous",1.11793383503964,0.7481880270062,1.36116099519503,-0.369745808033441,0.243227160155385,1.20411998265592
"Alioramus","Late Cretaceous",1.09551804232315,0.739572344450092,1.30941722577814,-0.355945697873059,0.213899183454989,1.20411998265592
"Alioramus","Late Cretaceous",1.08955188288645,0.739572344450092,1.29534714833362,-0.349979538436362,0.205795265447164,1.14612803567824
"Alioramus","Late Cretaceous",0.980003371583746,0.657055852857104,1.11427729656159,-0.322947518726642,0.13427392497784,1.27875360095283
"Gorgosaurus","Late Cretaceous",1.09342168516224,1.06445798922692,1.40705081480425,-0.0289636959353166,0.313629129642015,1.04139268515823
"Gorgosaurus","Late Cretaceous",1.25090769970086,1.15381486434453,1.62541535215441,-0.097092835356327,0.374507652453552,1.09691001300806
"Gorgosaurus","Late Cretaceous",1.32797162362301,1.03221570329798,1.59857166348214,-0.295755920325029,0.27060003985913,1.04139268515823
"Gorgosaurus","Late Cretaceous",1.32715451240943,1.1102529173534,1.64187054547631,-0.216901595056028,0.314716033066881,1.07918124604762
"Gorgosaurus","Late Cretaceous",1.30016053695135,1.13225968953104,1.63658818372984,-0.167900847420308,0.33642764677849,1.14612803567824
"Gorgosaurus","Late Cretaceous",1.25066391946324,0.884795363948981,1.50392680419351,-0.365868555514263,0.253262884730267,1.09691001300806
"Gorgosaurus","Late Cretaceous",1.26670196688409,1.05728564441821,1.56820172406699,-0.209416322465873,0.301499757182907,1.11394335230684
"Gorgosaurus","Late Cretaceous",1.24846371755103,0.964259630196849,1.49554433754645,-0.284204087354183,0.247080619995417,1.17609125905568
"Gorgosaurus","Late Cretaceous",1.13640344813399,0.945960703577569,1.34615730223201,-0.190442744556421,0.209753854098018,1.14612803567824
"Gorgosaurus","Late Cretaceous",1.42291798076766,1.12710479836481,1.73917663191073,-0.295813182402855,0.316258651143068,1.06069784035361
"Gorgosaurus","Late Cretaceous",1.31281182621209,1.02407498730743,1.60541279815305,-0.288736838904662,0.292600971940963,1.04139268515823
"Gorgosaurus","Late Cretaceous",1.34635297445064,1.19865708695442,1.60205999132796,-0.147695887496216,0.255707016877324,1
"Gorgosaurus","Late Cretaceous",1.31386722036915,1.16435285578444,1.58994960132571,-0.149514364584716,0.276082380956554,1.02118929906994
"Gorgosaurus","Late Cretaceous",1.30749603791321,1.17318626841227,1.62838893005031,-0.134309769500939,0.320892892137099,1
"Gorgosaurus","Late Cretaceous",1.22010808804006,1.09342168516224,1.47129171105894,-0.12668640287782,0.251183623018883,1.04139268515823
"Gorgosaurus","Late Cretaceous",1.25285303097989,1.10037054511756,1.43136376415899,-0.15248248586233,0.178510733179094,1.06069784035361
"Gorgosaurus","Late Cretaceous",1.17114115102838,0.896526217489555,1.46314613672635,-0.274614933538827,0.292004985697968,1.17609125905568
"Gorgosaurus","Late Cretaceous",1.16405529189345,0.940516484932567,1.47465325336206,-0.223538806960884,0.310597961468611,1.17609125905568
"Gorgosaurus","Late Cretaceous",1.13640344813399,0.875639937004168,1.37383114507383,-0.260763511129822,0.23742769693984,1.17609125905568
"Gorgosaurus","Late Cretaceous",0.984527313343793,0.875639937004168,1.30297993674825,-0.108887376339624,0.318452623404457,1.13033376849501
"Gorgosaurus","Late Cretaceous",1.27898211686544,0.992995098431341,1.6262376851469,-0.285987018434102,0.347255568281457,1.13033376849501
"Gorgosaurus","Late Cretaceous",1.20817252666712,0.944975908412048,1.54678935163126,-0.263196618255074,0.338616824964136,1.19033169817029
"Gorgosaurus","Late Cretaceous",1.18977095634687,0.910090545594068,1.46374372124706,-0.279680410752806,0.273972764900185,1.21748394421391
"Gorgosaurus","Late Cretaceous",1.16554107672237,0.968949680981343,1.45636603312904,-0.19659139574103,0.29082495640667,1.14612803567824
"Gorgosaurus","Late Cretaceous",1.14829409743475,0.831869774280502,1.33081946649584,-0.316424323154244,0.182525369061091,1.23044892137827
"Daspletosaurus","Late Cretaceous",1.45984464238821,1.29710365014926,1.74811046749498,-0.162740992238951,0.288265825106776,1
"Daspletosaurus","Late Cretaceous",1.42111012979343,1.24797326636181,1.64904263408618,-0.173136863431628,0.227932504292742,1
"Daspletosaurus","Late Cretaceous",1.38863396935179,1.26623169668989,1.72729720280359,-0.122402272661896,0.338663233451798,1
"Daspletosaurus","Late Cretaceous",1.00603795499732,1.22089224921952,1.4900990050633,0.214854294222202,0.484061050065988,1.30102999566398
"Daspletosaurus","Late Cretaceous",1.462248215355,1.30749603791321,1.74958173486556,-0.154752177441784,0.287333519510562,1
"Daspletosaurus","Late Cretaceous",1.42797271360821,1.25887662937213,1.64167237322469,-0.169096084236078,0.213699659616478,1.07918124604762
"Daspletosaurus","Late Cretaceous",1.41279642871654,1.26245108973043,1.73559889969818,-0.150345338986114,0.322802470981636,1.02118929906994
"Daspletosaurus","Late Cretaceous",1.22063101944809,1.05576046468773,1.36436335461573,-0.164870554760357,0.143732335167639,1.17609125905568
"Daspletosaurus","Late Cretaceous",1.42894429003557,1.3096301674259,1.78390357927273,-0.119314122609676,0.35495928923716,0.954242509439325
"Daspletosaurus","Late Cretaceous",1.43136376415899,1.35468455395473,1.8737854608182,-0.0766792102042588,0.442421696659214,1.04139268515823
"Daspletosaurus","Late Cretaceous",1.25575478664304,1.10311925354571,1.56145917124192,-0.15263553309733,0.305704384598872,1.04921802267018
"Daspletosaurus","Late Cretaceous",1.35945602012099,1.25066391946324,1.72115084374968,-0.108792100657743,0.361694823628698,1
"Daspletosaurus","Late Cretaceous",1.35276119172383,1.22089224921952,1.69521891890515,-0.131868942504312,0.34245772718132,0.954242509439325
"Daspletosaurus","Late Cretaceous",1.34869419026554,1.08955188288645,1.67006021747313,-0.259142307379087,0.321366027207593,1
"Daspletosaurus","Late Cretaceous",1.28307497473547,1.08529057823007,1.54319858563765,-0.197784396505407,0.260123610902175,1.04139268515823
"Daspletosaurus","Late Cretaceous",1.52166101511207,1.37364747220922,1.87436583573005,-0.148013542902856,0.352704820617975,0.929418925714293
"Daspletosaurus","Late Cretaceous",1.48444220764241,1.26245108973043,1.7782236267661,-0.221991117911978,0.293781419123689,1.06069784035361
"Daspletosaurus","Late Cretaceous",1.39058187855044,1.19838213000829,1.65552259625342,-0.192199748542141,0.264940717702982,1.09691001300806
"Albertosaurus","Late Cretaceous",1.35793484700045,1.11394335230684,1.66181268553726,-0.243991494693617,0.303877838536807,1.04139268515823
"Albertosaurus","Late Cretaceous",1.48925516836926,1.20924684875337,1.82936810798882,-0.280008319615887,0.34011293961956,0.954242509439325
"Albertosaurus","Late Cretaceous",1.41145134213794,1.15075643986031,1.72181061521255,-0.260694902277628,0.310359273074609,1.04139268515823
"Albertosaurus","Late Cretaceous",1.4895366294821,1.29490691060519,1.84676995353722,-0.194629718876903,0.357233324055123,0.954242509439325
"Albertosaurus","Late Cretaceous",1.5219222448835,1.29092455938275,1.88303651002768,-0.230997685500746,0.361114265144179,0.954242509439325
"Albertosaurus","Late Cretaceous",1.52943035436699,1.27137687189407,1.8745977687032,-0.258053482472911,0.345167414336214,0.954242509439325
"Albertosaurus","Late Cretaceous",1.46269740810172,1.22010808804006,1.79309160017658,-0.242589320061662,0.330394192074863,0.954242509439325
"Albertosaurus","Late Cretaceous",1.50215389287136,1.25551371281953,1.80461641698726,-0.246640180051827,0.302462524115894,1
"Albertosaurus","Late Cretaceous",1.46952747918701,1.22167499707077,1.75898754686762,-0.247852482116245,0.289460067680605,1
"Albertosaurus","Late Cretaceous",1.34004731766139,1.16494737262184,1.61888448499545,-0.175099945039552,0.278837167334057,1.07918124604762
"Albertosaurus","Late Cretaceous",1.16494737262184,0.959041392321094,1.40277706961035,-0.205905980300748,0.237829696988506,1.12221587827283
"Tyrannosaurus","Late Cretaceous",1.38021124171161,1.55702572238638,1.80379840798967,0.176814480674777,0.246772685603291,0.851258348719075
"Tyrannosaurus","Late Cretaceous",1.65762943138895,1.51361707378787,1.97340497441006,-0.144012357601077,0.315775543021109,0.8750612633917
"Tyrannosaurus","Late Cretaceous",1.5956064348656,1.43424945239648,1.87938263717434,-0.161356982469128,0.28377620230874,0.919078092376074
"Tyrannosaurus","Late Cretaceous",1.58613702523079,1.41830129131975,1.86063741677375,-0.167835733911048,0.274500391542961,0.944482672150169
"Tyrannosaurus","Late Cretaceous",1.65185926924695,1.51321760006794,1.95961371107104,-0.13864166917901,0.307754441824095,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.67842732243387,1.57495677576451,2.02226336568126,-0.10347054666936,0.343836043247392,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.66968870805621,1.57065967002153,2.03670872156989,-0.099029038034674,0.367020013513678,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.55205953418788,1.37069809257558,1.78561452494682,-0.181361441612307,0.23355499075894,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.44498111208794,1.25959387888595,1.66238002001625,-0.185387233201996,0.217398907928303,1
"Tyrannosaurus","Late Cretaceous",1.27783833300205,1.12057393120585,1.47304880508854,-0.157264401796198,0.19521047208649,1.07918124604762
"Tyrannosaurus","Late Cretaceous",1.38934331125208,1.61023417533439,1.87523494645016,0.220890864082311,0.265000771115776,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.42275394130135,1.2817149700273,1.64630568028476,-0.141038971274052,0.22355173898341,1.02118929906994
"Tyrannosaurus","Late Cretaceous",1.71658757767569,1.51414913447544,1.94161080215363,-0.202438443200255,0.225023224477941,0.812913356642856
"Tyrannosaurus","Late Cretaceous",1.68788552484871,1.53071183798166,1.94875518016827,-0.157173686867049,0.260869655319564,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.60433407310291,1.43727479741012,1.8925954228289,-0.167059275692787,0.288261349725987,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.53769319436739,1.41010207664286,1.82118588260885,-0.12759111772453,0.283492688241455,0.903089986991944
"Tyrannosaurus","Late Cretaceous",1.54020429984206,1.38934331125208,1.80325221143046,-0.150860988589982,0.263047911588397,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.21218760440396,1.55144999797288,1.75739602879302,0.339262393568917,0.545208424389066,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.54406804435028,1.58206336291171,1.98362628712453,0.0379953185614331,0.439558242774259,0.8750612633917
"Tyrannosaurus","Late Cretaceous",1.49136169383427,1.00860017176192,1.73239375982297,-0.482761522072355,0.241032065988696,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.16435285578444,0.778151250383644,1.45178643552429,-0.386201605400793,0.287433579739853,1.14612803567824
"Tyrannosaurus","Late Cretaceous",1.53402610605614,1.32837960343874,1.78304557211469,-0.205646502617397,0.249019466058558,0.977723605288848
"Tyrannosaurus","Late Cretaceous",1.63205216670581,1.45255306322893,1.86135516019326,-0.179499103476884,0.22930299348745,1.04139268515823
"Tyrannosaurus","Late Cretaceous",1.57217431361306,1.3583156400822,1.8136476953469,-0.213858673530864,0.241473381733837,1.01703333929878
"Tyrannosaurus","Late Cretaceous",1.5278875659527,1.38810120157052,1.74123041102547,-0.139786364382188,0.213342845072766,1.03342375548695
"Tyrannosaurus","Late Cretaceous",1.66322963453287,1.52865964523499,1.95904139232109,-0.134569989297878,0.295811757788226,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.59428202881181,1.49485002168009,1.89209460269048,-0.0994320071317121,0.297812573878674,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.58240429801903,1.43248825577051,1.8750612633917,-0.149916042248522,0.292656965372672,0.929418925714293
"Tyrannosaurus","Late Cretaceous",1.54406804435028,1.42488163663107,1.81291335664286,-0.119186407719209,0.26884531229258,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.4983105537896,1.32221929473392,1.74036268949424,-0.176091259055681,0.242052135704643,0.929418925714293
"Tyrannosaurus","Late Cretaceous",1.15442397311465,1.43743344379797,1.6456187382427,0.283009470683324,0.208185294444724,0.99563519459755
"Tyrannosaurus","Late Cretaceous",1.33745926129066,1.54245194737598,1.76834205864453,0.20499268608532,0.225890111268557,0.991226075692495
"Tyrannosaurus","Late Cretaceous",1.25623653320592,1.50174372962799,1.7001843296222,0.245507196422072,0.198440599994203,0.929418925714293
"Tyrannosaurus","Late Cretaceous",1.27943878828702,1.47784447633876,1.72263392253381,0.198405688051738,0.244789446195054,0.939519252618618
"Tyrannosaurus","Late Cretaceous",1.66162340922923,1.54369563230924,1.97164688206431,-0.117927776919985,0.310023472835077,0.886490725172482
"Tyrannosaurus","Late Cretaceous",1.71583627516499,1.53440689913788,2.00949338828754,-0.181429376027117,0.293657113122546,0.857332496431269
"Tyrannosaurus","Late Cretaceous",1.68690426956818,1.51890857369141,2.0618293072947,-0.167995695876763,0.374925037726522,0.913813852383717
"Tyrannosaurus","Late Cretaceous",1.696443763139,1.47099816966087,2.01460453343605,-0.225445593478126,0.318160770297052,0.903089986991944
"Tyrannosaurus","Late Cretaceous",1.68259629146055,1.49789674291322,1.97722044663539,-0.184699548547333,0.294624155174832,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.58523506336578,1.4345689040342,1.86746748785905,-0.150666159331577,0.282232424493276,0.653212513775344
"Tyrannosaurus","Late Cretaceous",1.4661258704182,1.27898211686544,1.68618923424402,-0.187143753552756,0.220063363825824,1.00860017176192
"Tyrannosaurus","Late Cretaceous",1.50623435961213,1.33965015761368,1.74303915480493,-0.166584201998442,0.236804795192807,0.99563519459755
"Tyrannosaurus","Late Cretaceous",1.32735893438633,1.16345955176999,1.50460677064195,-0.16389938261634,0.177247836255623,1.14612803567824
"Tyrannosaurus","Late Cretaceous",1.60411800619203,1.37364747220922,1.8213824997473,-0.230470533982817,0.217264493555264,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.41879829059035,1.26292546933183,1.65485009056139,-0.155872821258522,0.236051799971041,0.949390006644913
"Tyrannosaurus","Late Cretaceous",1.60916737430202,1.42094540592197,1.85727217356404,-0.188221968380048,0.248104799262022,0.913813852383717
"Tyrannosaurus","Late Cretaceous",1.66464197555613,1.51454775266029,1.97758643800385,-0.150094222895839,0.312944462447726,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.66539335027971,1.50351831272407,1.9494388010365,-0.161875037555637,0.284045450756792,0.886490725172482
"Tyrannosaurus","Late Cretaceous",1.57576498053672,1.44310645673727,1.79246173134695,-0.132658523799453,0.216696750810231,0.903089986991944
"Tyrannosaurus","Late Cretaceous",1.52348633234323,1.36455099535397,1.7036352375839,-0.158935336989256,0.180148905240668,0.973127853599699
"Tyrannosaurus","Late Cretaceous",1.48600518636224,1.33081946649584,1.67052415778208,-0.155185719866405,0.184518971419838,0.963787827345555
"Tyrannosaurus","Late Cretaceous",1.44793286559218,1.31048089146268,1.61867553888514,-0.137451974129505,0.17074267329296,1.01703333929878
"Tyrannosaurus","Late Cretaceous",1.17638069224327,0.964730921053629,1.20002926655377,-0.211649771189641,0.0236485743104999,1.19589965240923
"Tyrannosaurus","Late Cretaceous",1.66171805769466,1.50745106090197,1.89064453629525,-0.154266996792689,0.228926478600588,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.52009032811284,1.39357520326959,1.73335778792559,-0.126515124843255,0.213267459812743,1
"Tyrannosaurus","Late Cretaceous",1.37364747220922,1.22036963245139,1.48201557645071,-0.153277839757823,0.108368104241494,1.03742649794062
"Tyrannosaurus","Late Cretaceous",1.26764098234592,1.13225968953104,1.34064237756071,-0.135381292814871,0.0730013952147898,1.14612803567824
"Tyrannosaurus","Late Cretaceous",1.21616590228599,1.47479881880063,1.62889956442061,0.258632916514638,0.154100745619975,0.982271233039568
"Tyrannosaurus","Late Cretaceous",1.28914283593233,1.49052030936335,1.65724712988372,0.201377473431016,0.166726820520368,0.977723605288848
"Tyrannosaurus","Late Cretaceous",1.22891340599469,1.47610671684019,1.6398847419163,0.247193310845503,0.163778025076113,0.903089986991944
"Tyrannosaurus","Late Cretaceous",1.32592595577147,1.50324577146511,1.73735169580371,0.177319815693646,0.234105924338602,0.949390006644913
"Tyrannosaurus","Late Cretaceous",1.58983794314746,1.49927458189222,1.93181370395914,-0.0905633612552424,0.34197576081168,0.924279286061882
"Tyrannosaurus","Late Cretaceous",1.61762929775784,1.48557947698468,2.01694981309756,-0.132049820773163,0.399320515339719,0.89209460269048
"Tyrannosaurus","Late Cretaceous",1.68663626926229,1.49373680227684,2.01046956979639,-0.192899466985454,0.323833300534099,0.8750612633917
"Tyrannosaurus","Late Cretaceous",1.58399179919832,1.38774565960886,1.89008552671633,-0.196246139589453,0.306093727518009,0.869231719730976
"Tyrannosaurus","Late Cretaceous",1.602168551379,1.40329214515825,1.90145832139611,-0.198876406220743,0.299289770017115,0.869231719730976
"Tyrannosaurus","Late Cretaceous",1.57449426828533,1.41580772763554,1.91455469851763,-0.158686540649784,0.340060430232306,0.919078092376074
"Tyrannosaurus","Late Cretaceous",1.41363499719856,1.21642983087625,1.57484119506338,-0.197205166322305,0.161206197864829,1.02118929906994
"Tyrannosaurus","Late Cretaceous",1.69905685454767,1.53058385964512,2.01728382156002,-0.16847299490255,0.31822696701235,0.903089986991944
"Tyrannosaurus","Late Cretaceous",1.69451745381116,1.54182876678131,2.0038481220343,-0.152688687029844,0.309330668223142,0.812913356642856
"Tyrannosaurus","Late Cretaceous",1.56549362986886,1.45757914699576,1.91169015875386,-0.1079144828731,0.346196528884999,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.6736658762457,1.51547644138238,2.06840851977816,-0.158189434863326,0.39474264353246,0.8750612633917
"Tyrannosaurus","Late Cretaceous",1.66913084737333,1.56442932699798,2.03554980301006,-0.104701520375349,0.366418955636724,0.826074802700826
"Tyrannosaurus","Late Cretaceous",1.63948648926859,1.43933269383026,1.94374176583131,-0.200153795438323,0.304255276562728,0.903089986991944
"Tyrannosaurus","Late Cretaceous",1.62849110496712,1.42618582524451,1.96032805053014,-0.202305279722611,0.33183694556302,0.89209460269048
"Tyrannosaurus","Late Cretaceous",1.49094120535679,1.30470589821277,1.70876072369032,-0.186235307144021,0.21781951833353,0.929418925714293
"Tyrannosaurus","Late Cretaceous",1.68124123737559,1.52035250408332,2.02308776699545,-0.160888733292269,0.341846529619858,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.35218251811136,1.10822665637493,1.50623435961213,-0.243955861736434,0.154051841500763,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.65224634100332,1.51706387348265,2.02370504262204,-0.135182467520668,0.371458701618714,0.826074802700826
"Tyrannosaurus","Late Cretaceous",1.62705846400099,1.44886084560744,1.98353608160299,-0.178197618393549,0.356477617602003,0.8750612633917
"Tyrannosaurus","Late Cretaceous",1.60444206626072,1.45285933579585,1.91503029025916,-0.151582730464871,0.310588223998438,0.845098040014257
"Tyrannosaurus","Late Cretaceous",1.59217675739587,1.42258983985148,1.87308798559029,-0.169586917544385,0.280911228194419,0.954242509439325
"Tyrannosaurus","Late Cretaceous",1.54120469068326,1.40823996531185,1.83403901815947,-0.132964725371409,0.292834327476208,0.8750612633917
