"TaxonToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Dromaeosaurus lateral","Late Cretaceous",1.90061387414014,1.1999647829284,-0.70064909121174,0.495461561941248,2.86220088092947,-1.25276296849537,2.39607543608138
"Dromaeosaurus lateral","Late Cretaceous",1.80664808172181,1.33762918913861,-0.469018892583196,0.640037355245997,2.70805020110221,-1.09861228866811,2.4466854369678
"Dromaeosaurus lateral","Late Cretaceous",1.86717610851281,1.36353737399727,-0.503638734515535,0.550521791581741,2.86220088092947,-1.25276296849537,2.41769790009455
"Dromaeosaurus lateral","Late Cretaceous",1.880990602956,1.35840915763035,-0.522581445325643,0.541153725095687,2.86220088092947,-1.25276296849537,2.42214432805168
"Dromaeosaurus lateral","Late Cretaceous",1.71559810826249,1.18478998490916,-0.530808123353329,0.426818232578733,2.86220088092947,-1.25276296849537,2.14241634084122
"Velociraptor lateral","Late Cretaceous",1.55814461804655,0.587786664902119,-0.970357953144431,0.507451516811233,3.40119738166216,-1.79175946922805,2.06559613485778
"Velociraptor lateral","Late Cretaceous",1.44926916028128,0.553885113226438,-0.895384047054841,0.606135803570315,3.31418600467253,-1.70474809223843,2.05540496385159
"Velociraptor lateral","Late Cretaceous",1.63899671467564,0.678033542749897,-0.960963171925748,0.347506831344922,3.2188758248682,-1.6094379124341,1.98650354602057
"Velociraptor lateral","Late Cretaceous",1.67709656090792,0.641853886172395,-1.03524267473552,0.369305126693721,3.2188758248682,-1.6094379124341,2.04640168760164
"Velociraptor lateral","Late Cretaceous",1.52822785700856,0.488580014818671,-1.03964784218989,0.181959958525686,3.2188758248682,-1.6094379124341,1.71018781553424
"Velociraptor lateral","Late Cretaceous",1.44456326924387,0.53062825106217,-0.913935018181696,0.144671935872715,3.40119738166216,-1.79175946922805,1.58923520511658
"Velociraptor lateral","Late Cretaceous",1.42791603581071,0.371563556432483,-1.05635247937823,0.47419149058621,3.31418600467253,-1.70474809223843,1.90210752639692
"Velociraptor lateral","Late Cretaceous",1.47017584510059,0.765467842139571,-0.704708002961021,0.59795193667897,3.40119738166216,-1.79175946922805,2.06812778177956
"Velociraptor lateral","Late Cretaceous",1.37371557891303,0.476234178996372,-0.897481399916659,0.562144234288781,3.2188758248682,-1.6094379124341,1.93585981320181
"Velociraptor lateral","Late Cretaceous",1.13462272619114,-0.22314355131421,-1.35776627750535,0.410809856267045,3.40119738166216,-1.79175946922805,1.54543258245819
"Velociraptor lateral","Late Cretaceous",1.81482474215905,0.900161349944271,-0.91466339221478,0.472646713024946,3.2188758248682,-1.6094379124341,2.287471455184
"Velociraptor lateral","Late Cretaceous",1.79009141212736,0.8754687373539,-0.914622674773458,0.505469065929723,2.99573227355399,-1.38629436111989,2.29556047805708
"Velociraptor lateral","Late Cretaceous",1.55180879959746,0.438254930931155,-1.11355386866631,0.365113812584597,3.11351530921037,-1.50407739677627,1.91692261218206
"Velociraptor lateral","Late Cretaceous",1.52388002407245,0.693147180559945,-0.830732843512508,0.70074352745188,3.2188758248682,-1.6094379124341,2.22462355152433
"Richardoestesia lateral","Late Cretaceous",1.25276296849537,0.405465108108164,-0.847297860387204,0.762140052046897,3.48124008933569,-1.87180217690159,2.01490302054226
"Richardoestesia lateral","Late Cretaceous",1.02961941718116,0.262364264467491,-0.767255152713667,0.887303195000903,3.68887945411394,-2.07944154167984,1.91692261218206
"Richardoestesia lateral","Late Cretaceous",1.16315080980568,0.182321556793955,-0.980829253011726,0.97691535369059,3.91202300542815,-2.30258509299405,2.14006616349627
"Richardoestesia lateral","Late Cretaceous",0.641853886172395,-0.105360515657826,-0.747214401830221,1.00680473941499,4.0943445622221,-2.484906649788,1.64865862558738
"Richardoestesia lateral","Late Cretaceous",0.916290731874155,0.262364264467491,-0.653926467406664,0.693147180559945,3.68887945411394,-2.07944154167984,1.6094379124341
"Richardoestesia lateral","Late Cretaceous",1.28093384546206,0.53062825106217,-0.750305594399894,1.24479479884619,3.40119738166216,-1.79175946922805,2.52572864430826
"Richardoestesia lateral","Late Cretaceous",1.3609765531356,0.916290731874155,-0.444685821261446,0.325422400434628,3.62434093297637,-2.01490302054226,1.68639895357023
"Richardoestesia lateral","Late Cretaceous",0.641853886172395,-0.356674943938732,-0.998528830111127,0.456758402495715,4.0943445622221,-2.484906649788,1.09861228866811
"Richardoestesia lateral","Late Cretaceous",0.641853886172395,-0.356674943938732,-0.998528830111127,0.422856850820034,4.0943445622221,-2.484906649788,1.06471073699243
"Richardoestesia lateral","Late Cretaceous",1.50407739677627,0.741937344729377,-0.762140052046897,0.893817876022097,3.40119738166216,-1.79175946922805,2.39789527279837
