"CladeToothtype","Epoch","Log_CBL","Log_CBW","Log_CBR","Log_CHR","Log_DC","Log_DDL","Log_CH"
"Tyrannosauridae Lateral","Late Cretaceous",3.50375396998725,3.1629401925379,-0.34081377744935,0.812132862182089,2.14006616349627,-0.53062825106217,4.31588683216934
"Tyrannosauridae Lateral","Late Cretaceous",3.41805449872858,2.90690105984738,-0.511153438881203,0.676456716272843,2.4423470353692,-0.832909122935104,4.09451121500142
"Tyrannosauridae Lateral","Late Cretaceous",3.20193310413789,2.75937682826755,-0.442556275870338,0.610048547110031,2.52572864430826,-0.916290731874155,3.81198165124792
"Tyrannosauridae Lateral","Late Cretaceous",3.1267605359604,2.56494935746154,-0.561811178498858,0.699704581106104,2.39789527279837,-0.78845736036427,3.8264651170665
"Tyrannosauridae Lateral","Late Cretaceous",3.4291367503514,2.78439376768954,-0.644742982661853,0.783138984702382,2.19722457733622,-0.587786664902119,4.21227573505378
"Tyrannosauridae Lateral","Late Cretaceous",3.24998681989325,2.64971462408925,-0.600272195804007,0.714628635654063,2.39789527279837,-0.78845736036427,3.96461545554732
"Tyrannosauridae Lateral","Late Cretaceous",3.42978483851407,2.98163334917449,-0.448151489339579,0.822560126690038,2.19722457733622,-0.587786664902119,4.25234496520411
"Tyrannosauridae Lateral","Late Cretaceous",3.50435547376478,2.97246364661464,-0.531891827150145,0.831496323788487,2.19722457733622,-0.587786664902119,4.33585179755327
"Tyrannosauridae Lateral","Late Cretaceous",3.52164353473802,2.9274534328007,-0.594190101937326,0.794777342837865,2.19722457733622,-0.587786664902119,4.31642087757589
"Tyrannosauridae Lateral","Late Cretaceous",3.36798524745604,2.8094026953625,-0.558582552093544,0.760760741483391,2.19722457733622,-0.587786664902119,4.12874598893943
"Tyrannosauridae Lateral","Late Cretaceous",3.45883716110857,2.89092715918786,-0.567910001920705,0.69644569921861,2.30258509299405,-0.693147180559945,4.15528286032718
"Tyrannosauridae Lateral","Late Cretaceous",3.38371206732114,2.8130106367387,-0.570701430582439,0.66650643685841,2.30258509299405,-0.693147180559945,4.05021850417955
"Tyrannosauridae Lateral","Late Cretaceous",3.08557297755378,2.68239045432163,-0.403182523232148,0.642046304876086,2.484906649788,-0.8754687373539,3.72761928242987
"Tyrannosauridae Lateral","Late Cretaceous",2.68239045432163,2.2082744135228,-0.474116040798828,0.547623114957024,2.58399755243223,-0.974559639998131,3.23001356927866
"Tyrannosauridae Mesial","Late Cretaceous",3.17805383034795,3.58518421777517,0.407130387427226,0.568215107228244,1.96009478404727,-0.350656871613169,4.15339932500342
"Tyrannosauridae Lateral","Late Cretaceous",3.8168328184244,3.48523211060523,-0.331600707819168,0.727100058092505,2.01490302054226,-0.405465108108164,4.5439328765169
"Tyrannosauridae Lateral","Late Cretaceous",3.67401959120691,3.302481408723,-0.371538182483915,0.653418853182566,2.11625551480255,-0.506817602368452,4.32743844438948
"Tyrannosauridae Lateral","Late Cretaceous",3.65221546974235,3.26575941076705,-0.386456058975294,0.632060509587852,2.17475172148416,-0.565313809050061,4.2842759793302
"Tyrannosauridae Lateral","Late Cretaceous",3.80354652909206,3.48431228837266,-0.3192342407194,0.708630790046864,1.94591014905531,-0.336472236621213,4.51217731913893
"Tyrannosauridae Lateral","Late Cretaceous",3.86472173231013,3.62647199398532,-0.238249738324814,0.7917117476155,1.94591014905531,-0.336472236621213,4.65643347992563
"Tyrannosauridae Lateral","Late Cretaceous",3.84460032911071,3.61657754235853,-0.228022786752181,0.845094811947067,1.94591014905531,-0.336472236621213,4.68969514105778
"Tyrannosauridae Lateral","Late Cretaceous",3.57374914686031,3.1561489949599,-0.417600151900409,0.537780240115897,2.19722457733622,-0.587786664902119,4.1115293869762
"Tyrannosauridae Lateral","Late Cretaceous",3.32719196835166,2.90032208874933,-0.426869879602327,0.500579484628895,2.30258509299405,-0.693147180559945,3.82777145298056
"Tyrannosauridae Lateral","Late Cretaceous",2.94233149682688,2.58021682959233,-0.362114667234551,0.449488723022683,2.484906649788,-0.8754687373539,3.39182021984956
"Tyrannosauridae Mesial","Late Cretaceous",3.19908119754002,3.70770120835452,0.508620010814503,0.610186825203113,1.94591014905531,-0.336472236621213,4.31788803355764
"Tyrannosauridae Lateral","Late Cretaceous",3.27601201623901,2.95125778345216,-0.324754232786848,0.514746901696097,2.35137525716348,-0.741937344729377,3.79075891793511
"Tyrannosauridae Lateral","Late Cretaceous",3.95258896717481,3.48645722561298,-0.466131741561829,0.518135122260361,1.87180217690159,-0.262364264467491,4.47072408943517
"Tyrannosauridae Lateral","Late Cretaceous",3.88650004819706,3.52459425980608,-0.36190578839098,0.600674579553324,1.94591014905531,-0.336472236621213,4.48717462775038
"Tyrannosauridae Lateral","Late Cretaceous",3.69411572090918,3.30944752305259,-0.384668197856595,0.663746286765401,2.19722457733622,-0.587786664902119,4.35786200767458
"Tyrannosauridae Lateral","Late Cretaceous",3.54066942694875,3.2468800212778,-0.293789405670951,0.652766037917582,2.07944154167984,-0.470003629245736,4.19343546486633
"Tyrannosauridae Lateral","Late Cretaceous",3.54645146098166,3.19908119754002,-0.347370263441637,0.605690199966659,2.19722457733622,-0.587786664902119,4.15214166094832
"Tyrannosauridae Mesial","Late Cretaceous",2.79116510781272,3.57234563785798,0.781180530045268,1.25538879057304,1.94591014905531,-0.336472236621213,4.04655389838575
"Tyrannosauridae Lateral","Late Cretaceous",3.55534806148941,3.64283551561253,0.0874874541231158,1.01212025731467,2.01490302054226,-0.405465108108164,4.56746831880408
"Tyrannosauridae Lateral","Late Cretaceous",3.43398720448515,2.32238772029023,-1.11159948419492,0.554996842079128,2.19722457733622,-0.587786664902119,3.98898404656427
"Tyrannosauridae Lateral","Late Cretaceous",2.68102152871429,1.79175946922805,-0.889262059486236,0.661840275934901,2.63905732961526,-1.02961941718116,3.34286180464919
"Tyrannosauridae Lateral","Late Cretaceous",3.53222564406856,3.05870707271538,-0.47351857135318,0.573388510411772,2.2512917986065,-0.641853886172395,4.10561415448033
"Tyrannosauridae Lateral","Late Cretaceous",3.75793899004543,3.34462703017376,-0.41331195987167,0.527989654583114,2.39789527279837,-0.78845736036427,4.28592864462854
"Tyrannosauridae Lateral","Late Cretaceous",3.62006513811358,3.12763734443393,-0.492427793679647,0.556013009135194,2.34180580614733,-0.732367893713227,4.17607814724877
"Tyrannosauridae Lateral","Late Cretaceous",3.51809113313365,3.19622113430339,-0.32186999883026,0.491240054761489,2.37954613413017,-0.770108221696074,4.00933118789514
"Tyrannosauridae Lateral","Late Cretaceous",3.82972776270132,3.51986891137965,-0.309858851321662,0.681131743815534,1.94591014905531,-0.336472236621213,4.51085950651685
"Tyrannosauridae Lateral","Late Cretaceous",3.67097003357037,3.44201937618241,-0.228950657387958,0.685738793119223,2.19722457733622,-0.587786664902119,4.35670882668959
"Tyrannosauridae Lateral","Late Cretaceous",3.64362054770832,3.29842610362621,-0.345194444082111,0.673867565827989,2.14006616349627,-0.53062825106217,4.31748811353631
"Tyrannosauridae Lateral","Late Cretaceous",3.55534806148941,3.28091121578765,-0.27443684570176,0.619039208406224,2.19722457733622,-0.587786664902119,4.17438726989564
"Tyrannosauridae Lateral","Late Cretaceous",3.44998754583159,3.04452243772342,-0.405465108108164,0.557345639400884,2.14006616349627,-0.53062825106217,4.00733318523247
"Tyrannosauridae Mesial","Late Cretaceous",2.65815943148875,3.3098128198603,0.651653388371558,0.479364355568997,2.29253475714054,-0.683096844706444,3.7891771754293
"Tyrannosauridae Mesial","Late Cretaceous",3.07961375753469,3.55162686068756,0.472013103152867,0.520131202861745,2.28238238567653,-0.672944473242426,4.07175806354931
"Tyrannosauridae Mesial","Late Cretaceous",2.89259151463448,3.4578927253387,0.565301210704223,0.456926367391447,2.14006616349627,-0.53062825106217,3.91481909273015
"Tyrannosauridae Mesial","Late Cretaceous",2.94601668130806,3.40286266098122,0.456845979673158,0.563648529730999,2.16332302566054,-0.553885113226438,3.96651119071222
"Tyrannosauridae Lateral","Late Cretaceous",3.82602929226117,3.55449055107528,-0.271538741185886,0.713855427028292,2.04122032885964,-0.431782416425538,4.53988471928946
"Tyrannosauridae Lateral","Late Cretaceous",3.95085902921334,3.53310245254209,-0.41775657667125,0.676170491127641,1.97408102602201,-0.364643113587909,4.62702952034098
"Tyrannosauridae Lateral","Late Cretaceous",3.88424062441569,3.4974162394027,-0.386824385012996,0.863296802859319,2.10413415427021,-0.494696241836107,4.74753742727501
"Tyrannosauridae Lateral","Late Cretaceous",3.90620612010658,3.38709845728265,-0.519107662823928,0.732592246861494,2.07944154167984,-0.470003629245736,4.63879836696808
"Tyrannosauridae Lateral","Late Cretaceous",3.87432113824413,3.44903471107632,-0.425286427167819,0.678397187741533,1.94591014905531,-0.336472236621213,4.55271832598567
"Tyrannosauridae Lateral","Late Cretaceous",3.65013862579751,3.30321697330195,-0.346921652495554,0.649864173397785,1.50407739677627,0.105360515657826,4.30000279919529
"Tyrannosauridae Lateral","Late Cretaceous",3.37587957367787,2.94496515650034,-0.430914417177528,0.506714621059468,2.32238772029023,-0.712949807856125,3.88259419473733
"Tyrannosauridae Lateral","Late Cretaceous",3.46823278299831,3.08465848274839,-0.383574300249921,0.545263191360466,2.29253475714054,-0.683096844706444,4.01349597435878
"Tyrannosauridae Lateral","Late Cretaceous",3.05635689537043,2.67896462020711,-0.377392275163312,0.408128225527648,2.63905732961526,-1.02961941718116,3.46448512089807
"Tyrannosauridae Lateral","Late Cretaceous",3.69361820846111,3.1629401925379,-0.530678015923212,0.500269984097252,2.19722457733622,-0.587786664902119,4.19388819255836
"Tyrannosauridae Mesial","Late Cretaceous",3.26690379387878,2.90799335924598,-0.358910434632798,0.543529355787731,2.18605127673809,-0.576613364303994,3.81043314966651
"Tyrannosauridae Mesial","Late Cretaceous",3.7052448082002,3.27184770963431,-0.433397098565894,0.571282412281011,2.10413415427021,-0.494696241836107,4.27652722048121
"Tyrannosauridae Lateral","Late Cretaceous",3.83297979808769,3.48737507790321,-0.345604720184485,0.720581254167168,1.94591014905531,-0.336472236621213,4.55356105225486
"Tyrannosauridae Lateral","Late Cretaceous",3.83470990232548,3.46197885392201,-0.372731048403462,0.654038820645364,2.04122032885964,-0.431782416425538,4.48874872297084
"Tyrannosauridae Lateral","Late Cretaceous",3.6283329542459,3.32287541488669,-0.305457539359217,0.498962708115884,2.07944154167984,-0.470003629245736,4.12729566236179
"Tyrannosauridae Lateral","Late Cretaceous",3.50795691823369,3.14199478053224,-0.365962137701446,0.414808183726359,2.24070968927596,-0.631271776841858,3.92276510196005
"Tyrannosauridae Lateral","Late Cretaceous",3.42165339022954,3.0643250650196,-0.357328325209935,0.424870632965913,2.21920348405499,-0.609765571620894,3.84652402319545
"Tyrannosauridae Lateral","Late Cretaceous",3.33398863196871,3.0174937653355,-0.316494866633202,0.393149534262321,2.34180580614733,-0.732367893713227,3.72713816623103
"Tyrannosauridae Lateral","Late Cretaceous",2.70871664564537,2.2213750375685,-0.487341608076868,0.054452854677919,2.75366071235426,-1.14422279992016,2.76316950032329
"Tyrannosauridae Lateral","Late Cretaceous",3.82624722840674,3.47103434125094,-0.355212887155807,0.527122697017335,1.94591014905531,-0.336472236621213,4.35336992542408
"Tyrannosauridae Lateral","Late Cretaceous",3.50013732951706,3.2088254890147,-0.29131184050236,0.491066473785528,2.30258509299405,-0.693147180559945,3.99120380330259
"Tyrannosauridae Lateral","Late Cretaceous",3.1629401925379,2.8100049236252,-0.352935268912694,0.249526781382489,2.3887627892351,-0.779324876800998,3.41246697392039
"Tyrannosauridae Lateral","Late Cretaceous",2.91885122921803,2.60712428251225,-0.311726946705784,0.168091924389342,2.63905732961526,-1.02961941718116,3.08694315360738
"Tyrannosauridae Mesial","Late Cretaceous",2.80032547721138,3.39584977533556,0.595524298124179,0.354830079683823,2.26176309847379,-0.65232518603969,3.75067985501938
"Tyrannosauridae Mesial","Late Cretaceous",2.96836107675786,3.43204984514492,0.463688768387061,0.383902691532492,2.2512917986065,-0.641853886172395,3.81595253667741
"Tyrannosauridae Mesial","Late Cretaceous",2.82967768922391,3.39886132186461,0.569183632640699,0.377112839100262,2.07944154167984,-0.470003629245736,3.77597416096487
"Tyrannosauridae Mesial","Late Cretaceous",3.05305734017326,3.4613513044819,0.408293964308642,0.539048811563656,2.18605127673809,-0.576613364303994,4.00040011604556
"Tyrannosauridae Mesial","Late Cretaceous",3.66073714816766,3.4522073025699,-0.208529845597756,0.787428289010271,2.12823170584927,-0.518793793415168,4.44816543717793
"Tyrannosauridae Lateral","Late Cretaceous",3.72472910700763,3.42067315816281,-0.304055948844821,0.919469465947936,2.05412373369555,-0.444685821261446,4.64419857295557
"Tyrannosauridae Lateral","Late Cretaceous",3.88362353090645,3.43945609377925,-0.444167437127202,0.745653730424876,2.01490302054226,-0.405465108108164,4.62927726133132
"Tyrannosauridae Lateral","Late Cretaceous",3.64727590425886,3.19540246868256,-0.451873435576302,0.704806854041949,2.00148000021012,-0.392042087776024,4.35208275830081
"Tyrannosauridae Lateral","Late Cretaceous",3.68912942286914,3.23119957455703,-0.457929848312111,0.689140162927026,2.00148000021012,-0.392042087776024,4.37826958579617
"Tyrannosauridae Lateral","Late Cretaceous",3.62540703115836,3.26001776819938,-0.365389262958987,0.78301807737005,2.11625551480255,-0.506817602368452,4.40842510852841
"Tyrannosauridae Lateral","Late Cretaceous",3.25501487148407,2.80093319524892,-0.45408167623515,0.371190988101804,2.35137525716348,-0.741937344729377,3.62620585958588
"Tyrannosauridae Lateral","Late Cretaceous",3.91222298543081,3.52429957879614,-0.387923406634674,0.732744670431345,2.07944154167984,-0.470003629245736,4.64496765586216
"Tyrannosauridae Lateral","Late Cretaceous",3.90177062896379,3.55019193434004,-0.351578694623752,0.712260185456493,1.87180217690159,-0.262364264467491,4.61403081442029
"Tyrannosauridae Lateral","Late Cretaceous",3.60468229531318,3.35620001573142,-0.248482279581761,0.79714696665688,1.94591014905531,-0.336472236621213,4.40182926197006
"Tyrannosauridae Lateral","Late Cretaceous",3.85375809729617,3.48951346271072,-0.364244634585447,0.908928526566904,2.01490302054226,-0.405465108108164,4.76268662386307
"Tyrannosauridae Lateral","Late Cretaceous",3.84331580741836,3.60223164738826,-0.241084160030091,0.843710825039568,1.90210752639692,-0.29266961396282,4.68702663245792
"Tyrannosauridae Lateral","Late Cretaceous",3.77505715035499,3.31418600467253,-0.460871145682463,0.700573664278117,2.07944154167984,-0.470003629245736,4.47563081463311
"Tyrannosauridae Lateral","Late Cretaceous",3.7497393423707,3.28391422104742,-0.465825121323276,0.764082804158087,2.05412373369555,-0.444685821261446,4.51382214652879
"Tyrannosauridae Lateral","Late Cretaceous",3.43301899398511,3.00419635196612,-0.428822642018991,0.501547975877929,2.14006616349627,-0.53062825106217,3.93456696986304
"Tyrannosauridae Lateral","Late Cretaceous",3.87120101090789,3.50074101199842,-0.370459998909474,0.787130723194433,1.94591014905531,-0.336472236621213,4.65833173410232
"Tyrannosauridae Lateral","Late Cretaceous",3.11351530921037,2.55178617862755,-0.561729130582829,0.354717473787939,2.19722457733622,-0.587786664902119,3.46823278299831
"Tyrannosauridae Lateral","Late Cretaceous",3.80443779474821,3.49316866020097,-0.311269134547243,0.855315269010174,1.90210752639692,-0.29266961396282,4.65975306375838
"Tyrannosauridae Lateral","Late Cretaceous",3.74644056463847,3.33612538491844,-0.410315179720027,0.820820048276403,2.01490302054226,-0.405465108108164,4.56726061291487
"Tyrannosauridae Lateral","Late Cretaceous",3.69436438434451,3.34533224882076,-0.349032135523746,0.715155814638298,1.94591014905531,-0.336472236621213,4.4095201989828
"Tyrannosauridae Lateral","Late Cretaceous",3.66612246699132,3.27563415868681,-0.390488308304511,0.646822006495118,2.19722457733622,-0.587786664902119,4.31294447348644
"Tyrannosauridae Lateral","Late Cretaceous",3.54875494601977,3.24259235148552,-0.306162594534253,0.674275957163653,2.01490302054226,-0.405465108108164,4.22303090318342
"Tyrannosauridae Lateral","Late Cretaceous",3.43140322371922,3.0248055210397,-0.406597702679523,0.586240263572609,2.14006616349627,-0.53062825106217,4.01764348729183
"Tyrannosauridae Mesial","Late Cretaceous",3.83102984621861,3.43301899398511,-0.398010852233503,0.764392988314597,1.94591014905531,-0.336472236621213,4.59542283453321
"Tyrannosauridae Mesial","Late Cretaceous",3.42100000895834,3.79548918917219,0.374489180213859,0.995428052432879,2.07944154167984,-0.470003629245736,4.41642806139121
"Tyrannosauridae Lateral","Late Cretaceous",3.77045944110636,3.62700405039585,-0.14345539071051,0.767501995188282,1.87180217690159,-0.262364264467491,4.53796143629464
"Tyrannosauridae Lateral","Late Cretaceous",3.64805745959368,3.48431228837266,-0.163745171221019,0.695747962260003,2.07944154167984,-0.470003629245736,4.34380542185368
"Tyrannosauridae Lateral","Late Cretaceous",3.53222564406856,3.34286180464919,-0.189363839419368,0.670973323065623,2.07944154167984,-0.470003629245736,4.20319896713418
"Tyrannosauridae Lateral","Late Cretaceous",3.00568260440716,2.76000994003292,-0.245672664374238,0.260076806359892,2.484906649788,-0.8754687373539,3.26575941076705
"Tyrannosauridae Mesial","Late Cretaceous",2.80336038090653,3.16124671203156,0.35788633112503,0.812948380372566,2.07944154167984,-0.470003629245736,3.6163087612791
"Tyrannosauridae Mesial","Late Cretaceous",3.64021428213266,3.88362353090645,0.243409248773793,0.9199585379247,1.94591014905531,-0.336472236621213,4.56017282005736
"Tyrannosauridae Lateral","Late Cretaceous",3.6988297849671,3.74004774068834,0.0412179557212314,0.775092114411033,2.01490302054226,-0.405465108108164,4.47392189937814
"Tyrannosauridae Lateral","Late Cretaceous",3.57515068878559,3.45631668088323,-0.118834007902359,0.639935491132636,2.19722457733622,-0.587786664902119,4.21508617991823
"Tyrannosauridae Lateral","Late Cretaceous",3.54961738678043,3.27336401015227,-0.276280649727338,0.666944808165921,2.19722457733622,-0.587786664902119,4.21656219494635
"Tyrannosauridae Lateral","Late Cretaceous",3.37073817417745,3.09557760852371,-0.27516056565374,0.466561285054763,2.19722457733622,-0.587786664902119,3.83729945923221
"Tyrannosauridae Lateral","Late Cretaceous",3.93378449720966,3.63863823767719,-0.295146259532469,0.588764660090096,2.19722457733622,-0.587786664902119,4.52254915729975
"Tyrannosauridae Lateral","Late Cretaceous",3.84865712980633,3.56529839234258,-0.283358737463744,0.558184061241994,2.30258509299405,-0.693147180559945,4.40684119104832
"Tyrannosauridae Lateral","Late Cretaceous",3.73026129189271,3.44329855768079,-0.286962734211915,0.53143218332129,2.14006616349627,-0.53062825106217,4.261693475214
"Tyrannosauridae Lateral","Late Cretaceous",3.06805293513362,2.79239134953596,-0.275661585597656,0.459777097461904,2.56494935746154,-0.955511445027436,3.52783003259552
"Tyrannosauridae Mesial","Late Cretaceous",3.24102862950933,2.8953592994072,-0.34566933010213,0.31460510545724,2.39789527279837,-0.78845736036427,3.55563373496657
"Tyrannosauridae Mesial","Late Cretaceous",3.88073871538838,3.62380745737022,-0.256931258018158,0.699318769784636,2.01490302054226,-0.405465108108164,4.58005748517302
"Tyrannosauridae Lateral","Late Cretaceous",3.85735560408584,3.61657754235853,-0.240778061727307,0.70824180678243,2.19722457733622,-0.587786664902119,4.56559741086827
"Tyrannosauridae Lateral","Late Cretaceous",3.66561082717458,3.35724549413297,-0.308365333041609,0.554484940353079,2.39789527279837,-0.78845736036427,4.22009576752766
"Tyrannosauridae Lateral","Late Cretaceous",3.65169666298622,3.37416870927424,-0.277527953711984,0.461469653476468,1.94591014905531,-0.336472236621213,4.11316631646269
"Tyrannosauridae Lateral","Late Cretaceous",3.1730412885244,2.84607149899958,-0.326969789524817,0.275357694622048,2.35137525716348,-0.741937344729377,3.44839898314645
"Tyrannosauridae Lateral","Late Cretaceous",2.88088243187505,2.48989419129904,-0.390988240576009,-0.0866545345317864,2.39789527279837,-0.78845736036427,2.79422789734326
"Tyrannosauridae Lateral","Late Cretaceous",3.7003138317396,3.35165693610202,-0.34865689563758,0.631997210688349,2.04122032885964,-0.431782416425538,4.33231104242795
"Tyrannosauridae Lateral","Late Cretaceous",3.66022274486413,3.50013732951706,-0.160085415347073,0.517696740943873,2.01490302054226,-0.405465108108164,4.177919485808
"Tyrannosauridae Lateral","Late Cretaceous",3.48400549284947,3.29546642702991,-0.188539065819557,0.552003492359667,2.07944154167984,-0.470003629245736,4.03600898520914
"Tyrannosauridae Lateral","Late Cretaceous",3.41739876100016,3.09648217665413,-0.320916584346029,0.403166633939148,2.19722457733622,-0.587786664902119,3.82056539493931
"Tyrannosauridae Lateral","Late Cretaceous",3.17722014959937,2.78006073707848,-0.397159412520886,0.300320798650121,2.35137525716348,-0.741937344729377,3.47754094824949
"Tyrannosauridae Lateral","Late Cretaceous",2.91071889922703,2.33698651971138,-0.573732379515656,0.203240755691607,2.63905732961526,-1.02961941718116,3.11395965491864
"Tyrannosauridae Lateral","Late Cretaceous",3.74004774068834,3.25037449192757,-0.489673248760764,0.74656410917562,2.14006616349627,-0.53062825106217,4.48661184986396
"Tyrannosauridae Lateral","Late Cretaceous",3.64021428213266,3.17387845893747,-0.46633582319519,0.655028222456335,2.30258509299405,-0.693147180559945,4.29524250458899
"Tyrannosauridae Lateral","Late Cretaceous",3.74004774068834,3.36384159511839,-0.376206145569949,0.590948722872767,2.14006616349627,-0.53062825106217,4.3309964635611
"Tyrannosauridae Lateral","Late Cretaceous",2.78501124223834,2.39789527279837,-0.387115969439968,0.0913742736830864,2.63905732961526,-1.02961941718116,2.87638551592142
"Tyrannosauridae Lateral","Late Cretaceous",3.9982007016692,3.53805656437935,-0.460144137289846,0.764827568934473,2.07944154167984,-0.470003629245736,4.76302827060367
"Tyrannosauridae Lateral","Late Cretaceous",3.86702563949741,3.48431228837266,-0.382713351124748,0.74313208800172,2.30258509299405,-0.693147180559945,4.61015772749913
"Tyrannosauridae Lateral","Late Cretaceous",3.86283276123737,3.5234150143864,-0.33941774685097,0.711259469179855,1.94591014905531,-0.336472236621213,4.57409223041723
"Tyrannosauridae Lateral","Late Cretaceous",3.6163087612791,3.29953372788566,-0.316775033393446,0.494237180281008,2.07944154167984,-0.470003629245736,4.11054594156011
"Tyrannosauridae Lateral","Late Cretaceous",3.8155121050473,3.55534806148941,-0.260164043557889,0.604412252629588,2.30258509299405,-0.693147180559945,4.41992435767689
"Tyrannosauridae Lateral","Late Cretaceous",3.73766961828337,3.41772668361337,-0.319942934670002,0.530067869988386,2.19722457733622,-0.587786664902119,4.26773748827175
"Tyrannosauridae Lateral","Late Cretaceous",3.72086249996699,3.51154543883102,-0.209317061135966,0.568911775001808,2.30258509299405,-0.693147180559945,4.28977427496879
"Tyrannosauridae Lateral","Late Cretaceous",3.3603753871419,2.94443897916644,-0.41593640797546,0.516227673054985,2.56494935746154,-0.955511445027436,3.87660306019689
"Tyrannosauridae Lateral","Late Cretaceous",2.94968833505258,2.63905732961526,-0.310631005437326,0.346888997479469,2.63905732961526,-1.02961941718116,3.29657733253205
"Tyrannosauridae Mesial","Late Cretaceous",3.55763116750398,3.27865302890406,-0.278978138599921,0.680380744530531,1.87180217690159,-0.262364264467491,4.23801191203451
"Tyrannosauridae Mesial","Late Cretaceous",3.57037741003294,3.18055071054653,-0.389826699486403,0.6860860016656,1.94591014905531,-0.336472236621213,4.25646341169854
"Tyrannosauridae Lateral","Late Cretaceous",3.50375396998725,3.25231060095444,-0.251443369032809,0.601365665402812,1.94591014905531,-0.336472236621213,4.10511963539006
"Tyrannosauridae Lateral","Late Cretaceous",3.56558123776944,3.24571247882176,-0.319868758947682,0.627250271167312,1.94591014905531,-0.336472236621213,4.19283150893675
"Tyrannosauridae Lateral","Late Cretaceous",3.54673968695281,3.30615383297526,-0.240585853977552,0.694443170373422,1.98100146886658,-0.371563556432483,4.24118285732624
"Tyrannosauridae Lateral","Late Cretaceous",3.56189799235315,3.15955035878339,-0.40234763356976,0.573908359676549,2.04769284336526,-0.438254930931155,4.13580635202969
"Tyrannosauridae Lateral","Late Cretaceous",2.88032142204266,2.57718192589717,-0.303139496145492,0.972376117300668,2.2512917986065,-0.641853886172395,3.85269753934333
"Therizinosauria","Early Cretaceous",1.11185751541813,0.879626747502564,-0.232230767915567,0.563368137553973,3.91202300542815,-2.30258509299405,1.6752256529721
"Therizinosauria","Early Cretaceous",1.22671229129543,0.845868267577609,-0.380844023717816,0.339818120127398,3.91202300542815,-2.30258509299405,1.56653041142282
"Therizinosauria","Early Cretaceous",1.06471073699243,0.647103242058538,-0.41760749493389,0.382208245943897,3.8607297110406,-2.2512917986065,1.44691898293633
"Therizinosauria","Early Cretaceous",0.845868267577609,0.570979546585738,-0.274888720991871,0.615069636538047,3.8607297110406,-2.2512917986065,1.46093790411566
"Therizinosauria","Early Cretaceous",0.832909122935104,0.553885113226438,-0.279024009708666,0.428388748010101,3.80666248977032,-2.19722457733622,1.26129787094521
"Therizinosauria","Early Cretaceous",0.819779831493311,0.518793793415168,-0.300986038078144,0.617682816200979,3.80666248977032,-2.19722457733622,1.43746264769429
"Therizinosauria","Early Cretaceous",1.25561603747777,0.641853886172395,-0.61376215130538,0.120627987788615,3.40119738166216,-1.79175946922805,1.37624402526639
"Therizinosauria","Early Jurassic",0.678033542749897,0.451075619360217,-0.22695792338968,0.500621453591749,2.86220088092947,-1.25276296849537,1.17865499634165
"Therizinosauria","Late Cretaceous",1.95302761682418,1.73695123273306,-0.216076384091117,0.759678395814227,2.19722457733622,-0.587786664902119,2.7127060126384
"Therizinosauria","Late Cretaceous",1.88555334851442,1.67896397508271,-0.206589373431705,0.994206748787154,2.19722457733622,-0.587786664902119,2.87976009730157
"Therizinosauria","Late Cretaceous",1.38379123090177,1.29198368164865,-0.0918075492531229,0.924775933769821,2.19722457733622,-0.587786664902119,2.30856716467159
"Dromaeosauridae Lateral","Late Cretaceous",0.904218150639886,0.350656871613169,-0.553561279026717,0.872427680778121,3.2188758248682,-1.6094379124341,1.77664583141801
"Dromaeosauridae Lateral","Late Cretaceous",1.01884732019925,0.19062035960865,-0.828226960590597,0.696750788063244,3.40119738166216,-1.79175946922805,1.71559810826249
"Dromaeosauridae Lateral","Late Cretaceous",0.940007258491471,0.246860077931526,-0.693147180559945,0.784543461043134,3.40119738166216,-1.79175946922805,1.72455071953461
"Dromaeosauridae Lateral","Late Cretaceous",1.04731899428056,0.285178942233662,-0.762140052046897,0.765875755667561,3.2188758248682,-1.6094379124341,1.81319474994812
"Dromaeosauridae Lateral","Late Cretaceous",1.19392246847243,0.385262400790645,-0.80866006768179,0.667052069777093,3.18635263316264,-1.57691472072854,1.86097453824953
"Dromaeosauridae Lateral","Late Cretaceous",0.970778917158225,0.285178942233662,-0.685599974924562,0.856990989592863,3.48124008933569,-1.87180217690159,1.82776990675109
"Dromaeosauridae Lateral","Late Cretaceous",0.86288995514704,0.343589704390077,-0.519300250756963,0.810461283030713,3.2188758248682,-1.6094379124341,1.67335123817775
"Dromaeosauridae Lateral","Late Cretaceous",0.85015092936961,0.343589704390077,-0.506561224979533,0.761284985727163,3.2188758248682,-1.6094379124341,1.61143591509677
"Dromaeosauridae Lateral","Late Cretaceous",0.86288995514704,0.476234178996372,-0.386655776150668,0.728383986659389,3.40119738166216,-1.79175946922805,1.59127394180643
"Dromaeosauridae Lateral","Late Cretaceous",0.904218150639886,0.215111379616945,-0.68910677102294,0.814970625753334,3.40119738166216,-1.79175946922805,1.71918877639322
"Dromaeosauridae Lateral","Late Cretaceous",0.959350221334602,0.343589704390077,-0.615760516944525,0.830741190792756,3.2188758248682,-1.6094379124341,1.79009141212736
"Dromaeosauridae Lateral","Late Cretaceous",0.854415328156068,0.182321556793955,-0.672093771362113,0.913734275432854,3.18635263316264,-1.57691472072854,1.76814960358892
